comment_id,video_id,author_name,comment_text,like_count,published_at,sentiment_label,sentiment_score,raw_language,is_valid
UgyaSKbzfScbzY6HqLZ4AaABAg,ScjQAcbA9e4,@aimee8252,Vamoooo juan🎉🎉🎉,0,2026-05-06T20:02:59Z,NEGATIVE,0.9307599663734436,,1
UgxClGX4LRojul_USRB4AaABAg,ScjQAcbA9e4,@NimetCihangir-o6g,Ben feastables çikolatası yadim,0,2026-05-06T19:50:50Z,POSITIVE,0.9076128602027893,,1
UgyBa4-POiHm9hjyzwl4AaABAg,ScjQAcbA9e4,@صالحناصر-د7ن,We need part 2,1,2026-05-06T19:27:33Z,NEGATIVE,0.6158483028411865,,1
Ugw0M1se0RVOqcrJzcl4AaABAg,ScjQAcbA9e4,@victor214vargas,Who is bro in the red shirt,0,2026-05-06T19:07:15Z,POSITIVE,0.5424736738204956,,1
UgzbVmHhvMqo78ZYnDN4AaABAg,ScjQAcbA9e4,@rayyanrapsallday,Yo,0,2026-05-06T19:06:07Z,POSITIVE,0.9966350197792053,,1
Ugz6Df_ygZ4K8TQYKU14AaABAg,ScjQAcbA9e4,@AmandaTucker-y4g,I want a server on,0,2026-05-06T18:56:16Z,NEGATIVE,0.9962702989578247,,1
UgwSmYmjGApc_cq3pip4AaABAg,ScjQAcbA9e4,@SanRad-6744,Follow me if you like Mr. Beast. Let's see how many of us there are❤️,0,2026-05-06T18:54:46Z,POSITIVE,0.9981535077095032,,1
UgzZHrO1tGGL-bQ-Bt54AaABAg,ScjQAcbA9e4,@eminbabacan8437,Ödül istiyorum 🎉❤,0,2026-05-06T18:40:45Z,NEGATIVE,0.8720430731773376,,1
UgzWFkcw1hmCR13rjT54AaABAg,ScjQAcbA9e4,@KhalidOnTable,Sapri,0,2026-05-06T18:37:50Z,NEGATIVE,0.9236229658126831,,1
UgzWueciJAGibnSmEB94AaABAg,ScjQAcbA9e4,@BilalKhan-l9j6v,Hey Jimmy you say on your birthday you help people please help me I'm a student and my family faces so financial problem,0,2026-05-06T18:03:56Z,POSITIVE,0.9834460616111755,,1
UgxV09pBuehXn1A7q-h4AaABAg,ScjQAcbA9e4,@nicobecerrareview,Is it Pablo Escobar in the song?,0,2026-05-06T18:00:16Z,NEGATIVE,0.9956066012382507,,1
UgzvzCsZFnVeCFX0Xzh4AaABAg,ScjQAcbA9e4,@silviadelgado4021,You got this Juan 🎉,0,2026-05-06T17:47:33Z,POSITIVE,0.9971669316291809,,1
UgzpG7YPiprw0PYzhsJ4AaABAg,ScjQAcbA9e4,@muc-xl5fv,Keep us updated,0,2026-05-06T17:44:39Z,POSITIVE,0.9997493624687195,,1
UgxMr6FunPywEFc-qh14AaABAg,ScjQAcbA9e4,@ches5486,99% juan 1% mr beast,1,2026-05-06T17:39:27Z,POSITIVE,0.9839187860488892,,1
Ugx9zMtdWFnpjvWY0rJ4AaABAg,ScjQAcbA9e4,@MDARIYANVAI-96783,Very nice,0,2026-05-06T17:17:45Z,POSITIVE,0.9998563528060913,,1
UgwWerR0YH4udDcT4fN4AaABAg,ScjQAcbA9e4,@PreetiMaheshwari-q1r,Aura of Miss Jennie Kim! 🫠💅🏻😏💥♾️,0,2026-05-06T17:08:11Z,POSITIVE,0.9925217032432556,,1
Ugwl2JOH-iIQkJLYbgV4AaABAg,ScjQAcbA9e4,@hystedluv7093,This dude in the red t-shirt ruined everything he's not even Lip-syncing.,0,2026-05-06T17:04:47Z,NEGATIVE,0.9997542500495911,,1
UgzZhlhECbI1oOF65SJ4AaABAg,ScjQAcbA9e4,@scottcarroll8558,WE LOVE YOU JUAN,0,2026-05-06T16:56:16Z,POSITIVE,0.9998495578765869,,1
UgyhD4siCqlnxsVb5x54AaABAg,ScjQAcbA9e4,@JACOLUSKI2Barceló,Hes wins?,0,2026-05-06T16:49:03Z,POSITIVE,0.9986575841903687,,1
UgzoZcFZdWHBC25mGtd4AaABAg,ScjQAcbA9e4,@MatteoMartínez-w8j,!VIVA MÉXICO! YO SOY UN MEXICANO 🇲🇽🌮,1,2026-05-06T16:38:14Z,POSITIVE,0.9983409643173218,,1
UgyoQFRKrjHMTlFYpM94AaABAg,ScjQAcbA9e4,@indianxexperiment,Youtuber talent mobile camera 🚫 YouTube talent money 🤑💰 high quality camera 📸,0,2026-05-06T16:33:35Z,POSITIVE,0.5315259099006653,,1
UgwenYcw7DFimdxxJL54AaABAg,ScjQAcbA9e4,@BESTNATIONTV-u6b,Greatness ❤,0,2026-05-06T16:25:33Z,POSITIVE,0.9998428821563721,,1
UgyNsoMw2Id-3eXqZnF4AaABAg,ScjQAcbA9e4,@Yuccubcuk,Devamı geliyor mu,1,2026-05-06T16:14:31Z,NEGATIVE,0.9751462936401367,,1
UgxCeDQaDBmSi_eWnBR4AaABAg,ScjQAcbA9e4,@VahidaBhandari,I am your subscriber please send me gifts,0,2026-05-06T16:13:36Z,POSITIVE,0.9997159838676453,,1
Ugw_vV7vK4eHDWeWjnl4AaABAg,ScjQAcbA9e4,@ademarmanoeldaguardaguarda9371,🇧🇷 sonho de conçumo KKK de ganhar mesmo,0,2026-05-06T16:13:20Z,NEGATIVE,0.9904739260673523,,1
UgyEC2oGRx3LhM0ega94AaABAg,ScjQAcbA9e4,@ajaykumar-o61m,❤❤❤😂🎉🎉,0,2026-05-06T16:11:27Z,NEGATIVE,0.6970565915107727,,1
UgzfCzaBWYW9VfL-ZVV4AaABAg,ScjQAcbA9e4,@deoriesglobal7227,JUANNNNNNNNNNNNN!!! <3,0,2026-05-06T16:02:36Z,NEGATIVE,0.9825520515441895,,1
Ugw9bdkbSe1MAJdaOuV4AaABAg,ScjQAcbA9e4,@GetrudeKawongo,Send me a phone please Mr beast,0,2026-05-06T15:57:14Z,NEGATIVE,0.9623870253562927,,1
Ugwu-RR7HXvDQ56elrF4AaABAg,ScjQAcbA9e4,@NimitTiwari-p3u,Moja mila,0,2026-05-06T15:49:39Z,NEGATIVE,0.9838559627532959,,1
Ugzcrg46XhdBks_1ls54AaABAg,ScjQAcbA9e4,@unknown-ffs,I need your help  plz 3,0,2026-05-06T15:29:45Z,NEGATIVE,0.9920397996902466,,1
UgyLKjxVquaQSdKjF194AaABAg,ScjQAcbA9e4,@angeltoledano4916,Juan sí se puede eres el mejor vas a ganar arriba Latinoamérica,0,2026-05-06T15:27:04Z,POSITIVE,0.6810344457626343,,1
UgxZ0_QiCQDwGSkmaFd4AaABAg,ScjQAcbA9e4,@ErduanErduan-w4l8h,😮😮😮😮😮😮😮😮😮😮😮😨😨😨😨😨😨😨😨😨😨😰😰😰😰😰😰😰😰😰😰😰😰😰😰😰😰😰😰😰😳😳😳😳,0,2026-05-06T15:26:53Z,NEGATIVE,0.6970565915107727,,1
UgyDDafflrTAeyH-yGF4AaABAg,ScjQAcbA9e4,@TonyCarbs11,Juan goes so hard MrBeast had to end the video and make a new video for him,0,2026-05-06T15:25:54Z,NEGATIVE,0.9971681237220764,,1
UgwuyQCjl02gJrhCwrR4AaABAg,ScjQAcbA9e4,@Gamer80-oz7uh,Mrbeast ur YouTube channel subscribe kar diya😢,0,2026-05-06T15:00:23Z,NEGATIVE,0.9913325905799866,,1
UgzaeeLriI37I-V7tKZ4AaABAg,ScjQAcbA9e4,@basti6288,Music of arara,0,2026-05-06T14:55:05Z,POSITIVE,0.9975026249885559,,1
UgwBKp0oQZDw_uP60ZF4AaABAg,ScjQAcbA9e4,@FranciscaGarcia-kh8jz,México vamos ayudar el de rojo,0,2026-05-06T14:46:21Z,POSITIVE,0.9849217534065247,,1
UgwTVQnxVfHznRTvFbl4AaABAg,ScjQAcbA9e4,@rosagiacalone1981,😮😮😮😮,0,2026-05-06T14:44:38Z,NEGATIVE,0.6970565915107727,,1
UgwUGW3B5sDtthtWIT94AaABAg,ScjQAcbA9e4,@rosagiacalone1981,😢😢,0,2026-05-06T14:44:04Z,NEGATIVE,0.6970565915107727,,1
UgxSG3V0xDGbMo7K5Dl4AaABAg,ScjQAcbA9e4,@MDENZO-o1k,"Hi MrBeast, please gift me a PC. I really need it to start my journey as a creator. Thank you!",0,2026-05-06T14:30:36Z,POSITIVE,0.9979977011680603,,1
UgwZWVHtRYapEiIuEHt4AaABAg,ScjQAcbA9e4,@OLMOS_FINANCE,🔥🔥🔥🔥,0,2026-05-06T14:22:45Z,NEGATIVE,0.6970565915107727,,1
UgxmZn4mS1syw_r29uB4AaABAg,ScjQAcbA9e4,@Asmrmaster1st,Juan better win 🎉🎉❤❤,0,2026-05-06T14:15:38Z,POSITIVE,0.9585305452346802,,1
Ugw7l2blxkj9GVtQfxp4AaABAg,ScjQAcbA9e4,@Прощ-о8ц8е,"Привет, мистер бист! Я знаю, ты не умеешь говорить на русском.😢",0,2026-05-06T14:07:50Z,NEGATIVE,0.8150594234466553,,1
UgwJIyz8kTcX9GKpFgF4AaABAg,ScjQAcbA9e4,@KraftedVisionz,TEAM JUAN!!!,0,2026-05-06T13:58:47Z,POSITIVE,0.9986271858215332,,1
UgxKEWWOLpt0-JN1ADN4AaABAg,ScjQAcbA9e4,@zai_666,Please the name of the song 🙏,0,2026-05-06T13:44:40Z,POSITIVE,0.9957483410835266,,1
Ugy_nGhn96LRB1ixBJN4AaABAg,ScjQAcbA9e4,@mundo-de-las-ideas,Yes juan,0,2026-05-06T13:01:10Z,POSITIVE,0.999531626701355,,1
UgzXpIzzXK_pHhd4HFd4AaABAg,ScjQAcbA9e4,@SunnyKumar-d2n1p,Mister mis main aapse Milana chahta hun,0,2026-05-06T12:54:09Z,NEGATIVE,0.9833405613899231,,1
UgyJrhL12LsGPVO53Ap4AaABAg,ScjQAcbA9e4,@sarohagamingofficial,"@MrBeast ""Sir, you’ve always inspired the world to give. Today, I’m standing at a crossroad where a small support from my hero could change my family's future and help me spread kindness just like you do. Please, be the miracle I’ve been praying for. ""I’ve spent countless nights creating content with a dream that one day you might notice. Your one subscription isn't just a number to me; it's the key that opens the door to my children's dreams and my life's hard work.""🙏",0,2026-05-06T12:52:46Z,POSITIVE,0.9994780421257019,,1
UgwSyGSq6kJFLb9UlRt4AaABAg,ScjQAcbA9e4,@thedailybarscryptotechinca2973,Be less cringe for society please,0,2026-05-06T12:20:54Z,POSITIVE,0.9935718774795532,,1
UgzM6zA6lNoeEJE8VhV4AaABAg,ScjQAcbA9e4,@Mr.Alexistz,ARRIVA JUAN 🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳🥳,1,2026-05-06T11:59:45Z,POSITIVE,0.7925392389297485,,1
Ugw80CIql7K7qCPxRrB4AaABAg,ScjQAcbA9e4,@inschool-w7j,i subbed,1,2026-05-06T11:57:51Z,NEGATIVE,0.5810417532920837,,1
UgwknQK2ex8oT_piH-54AaABAg,ScjQAcbA9e4,@inschool-w7j,please,1,2026-05-06T11:57:45Z,POSITIVE,0.9995015859603882,,1
UgzDd7cHJeOwfclbB9t4AaABAg,ScjQAcbA9e4,@extradrops6989,rooting for juan,0,2026-05-06T11:38:50Z,POSITIVE,0.9958380460739136,,1
Ugx1fjJjwYyl1vGR_Z14AaABAg,ScjQAcbA9e4,@NituJoshi-e4y,Hi,0,2026-05-06T11:32:37Z,POSITIVE,0.9983267188072205,,1
Ugx7roVzCQHF96_v3YJ4AaABAg,ScjQAcbA9e4,@Ta_fheemmm,Trend winner 🥇,1,2026-05-06T11:30:43Z,POSITIVE,0.9838342666625977,,1
UgwlLFq_xHGosZV-JB94AaABAg,ScjQAcbA9e4,@BROTHERSKINGS-c1b,👍❤️,0,2026-05-06T11:25:18Z,NEGATIVE,0.6970565915107727,,1
UgyQO18JDyUuSYKf0NF4AaABAg,ScjQAcbA9e4,@AyanAli-i1s,😂,0,2026-05-06T11:02:51Z,NEGATIVE,0.6970565915107727,,1
UgxDJ-CunjguzQcTc8l4AaABAg,ScjQAcbA9e4,@hannsinnfanndesuyoooo,IloveBeast,0,2026-05-06T10:54:20Z,NEGATIVE,0.9539744257926941,,1
Ugwj7imQJCT1rVr1Qv94AaABAg,ScjQAcbA9e4,@VANIBLINKIE,Blink Jimmy,0,2026-05-06T10:33:28Z,POSITIVE,0.9933773875236511,,1
UgwXhDogiDziRHjAL6R4AaABAg,ScjQAcbA9e4,@nurhafidah9942,subscribe,0,2026-05-06T10:16:49Z,POSITIVE,0.7395406365394592,,1
UgyCjIgEqCuj4ydy8Wd4AaABAg,ScjQAcbA9e4,@BlockWorldWithChiranjit,"6'11"" 😅",0,2026-05-06T09:59:58Z,POSITIVE,0.7130709290504456,,1
UgwUAww6KgtzcsmW5zB4AaABAg,ScjQAcbA9e4,@ProdiPsarkar-f7,🎉🎉🎉🎉🎉🎉🎉🎉,0,2026-05-06T09:58:37Z,NEGATIVE,0.6970565915107727,,1
Ugx0dX7Qktq97KCkHuR4AaABAg,ScjQAcbA9e4,@LVgamer1999,Help me 😭,0,2026-05-06T09:54:09Z,NEGATIVE,0.970772385597229,,1
Ugz__ijcvHNc5ZVaMQN4AaABAg,ScjQAcbA9e4,@DakotaPrince-mofo,This is a great engagement video to keep viewers excited about a video that's going to take longer to shoot. ❤,11,2026-05-06T09:43:08Z,POSITIVE,0.9997913241386414,,1
UgwM98fJrg4oohwhNW94AaABAg,ScjQAcbA9e4,@funka-cut12,❤❤❤🎉🎉🎉,0,2026-05-06T09:36:10Z,NEGATIVE,0.6970565915107727,,1
Ugz4I8a7opXi9BZP-tx4AaABAg,ScjQAcbA9e4,@alokvlog1994,Give shoutout to my channel sir @mrBeast,2,2026-05-06T09:33:03Z,POSITIVE,0.9686800241470337,,1
UgygqcfPgl5MUDXMf5p4AaABAg,ScjQAcbA9e4,@Lynxxd-qt1me,"Hi MrBeast, I’m from India and I have a big dream of riding a Santa Cruz V10. It’s really hard to get here, and I was hoping you could help transport two of these bikes to India. It would honestly mean everything to me and help me chase something I truly love. Thank you for even reading this 🙏",2,2026-05-06T09:29:20Z,POSITIVE,0.9952841401100159,,1
Ugzfjm-CTYCP5yHUngF4AaABAg,ScjQAcbA9e4,@ShrijiKrishana,"@MrBeast Jimmy brother, wishing you the happiest birthday ever 🎂🎉🎊  May your birthday be filled with endless happiness, love, peace, success, and beautiful memories. May God always keep you healthy, smiling, protected, and surrounded by people who truly love and care about you ❤️  I pray that every dream and wish in your heart comes true and that your life becomes even more successful, joyful, and blessed with each passing year. May you continue to shine brighter every day and inspire millions of people around the world just by being yourself.  Thank you for spreading happiness, kindness, hope, and smiles to so many people through your videos and your good heart. The joy you give to others is truly priceless.  May God bless you with a long life, endless success, inner peace, true happiness, and unlimited love forever 🙏❤️  Have the most amazing, joyful, and unforgettable birthday ever, Jimmy brother 🎂✨❤️",1,2026-05-06T09:21:55Z,POSITIVE,0.9998444318771362,,1
UgyFCK0oL_u0gY3rkfh4AaABAg,ScjQAcbA9e4,@SanjaySavant-n3b,You real name is Jimmy,0,2026-05-06T08:55:01Z,POSITIVE,0.9991170763969421,,1
Ugy9AYFhDNaR3_a4rB14AaABAg,ScjQAcbA9e4,@Gamer554-r4c,Mana aap ko Foolo kiys,1,2026-05-06T08:48:40Z,NEGATIVE,0.9837808609008789,,1
UgyZh6n2TWh5CTVn_6p4AaABAg,ScjQAcbA9e4,@Gamer554-r4c,Hi,1,2026-05-06T08:37:41Z,POSITIVE,0.9983267188072205,,1
UgyDWCKygDdW_dgvgG14AaABAg,ScjQAcbA9e4,@MARJANVAI,Hi bro gift me plz $1000000🇧🇩😔,0,2026-05-06T08:37:20Z,POSITIVE,0.9191795587539673,,1
Ugxav9jniV9rZUhM4014AaABAg,ScjQAcbA9e4,@RajKumar-gd3oh,Mujhe mil Gaya Mr beast😮,0,2026-05-06T08:35:38Z,NEGATIVE,0.975250244140625,,1
UgyGPwa0QeiYH5hK4Bh4AaABAg,ScjQAcbA9e4,@Crainajit,I don’t care about cussing but that f word in the song had no reason to be their it’s like the artist just learned cuss words and tryna use them as much as bro can😭 so corny,0,2026-05-06T08:26:12Z,NEGATIVE,0.9997102618217468,,1
Ugzh3wLDD08pZuyRsvx4AaABAg,ScjQAcbA9e4,@leonelgonzalez3545,vamos juan.. representante mexicano!! latino,0,2026-05-06T08:18:03Z,POSITIVE,0.9975833892822266,,1
UgzTFjZn97X2zowA7bB4AaABAg,ScjQAcbA9e4,@Funn_sb89,"🎉 Happy Birthday Jimmy (MrBeast)! 🎂❤️  Wishing you a very happy birthday! You are not just a creator, but a true inspiration for people like us who dream big.  I come from a poor family, and currently I work as a drone pilot at HPL. Since childhood, I’ve dreamed of working with drones and becoming a professional drone pilot. But to achieve that, I really need a good drone—especially the DJI Mini 3 Pro.  Jimmy, I have a small request— Would you be able to help me by gifting me a drone? 🙏  If I get this, I can truly turn my dream into reality. Please Jimmy… 🙏",0,2026-05-06T08:03:12Z,POSITIVE,0.5094301104545593,,1
UgwNCqaIgQZYmZO5VKh4AaABAg,ScjQAcbA9e4,@Funn_sb89,"🎉 Happy Birthday Jimmy (MrBeast)! 🎂❤️  Wishing you a very happy birthday! You are not just a creator, but a true inspiration for people like us who dream big.  I come from a poor family, and currently I work as a drone pilot at HPL. Since childhood, I’ve dreamed of working with drones and becoming a professional drone pilot. But to achieve that, I really need a good drone—especially the DJI Mini 3 Pro.  Jimmy, I have a small request— Would you be able to help me by gifting me a drone? 🙏  If I get this, I can truly turn my dream into reality. Please Jimmy… 🙏",0,2026-05-06T08:03:01Z,POSITIVE,0.5094301104545593,,1
UgymrErn7C-0hmvXz-J4AaABAg,ScjQAcbA9e4,@BestOfStreamers_7,Hi,0,2026-05-06T07:45:27Z,POSITIVE,0.9983267188072205,,1
Ugw4pus42sNth0yogXd4AaABAg,ScjQAcbA9e4,@Nikhil____its___s_s,Yasmeen hai bhai😢😢😢🎉🎉,0,2026-05-06T07:35:36Z,POSITIVE,0.5188676714897156,,1
UgwRpXHfkpJuoUJgs2V4AaABAg,ScjQAcbA9e4,@ZaynPervez,W video,0,2026-05-06T07:35:24Z,NEGATIVE,0.6076093912124634,,1
UgwM1CWeto5yQUQMuiZ4AaABAg,ScjQAcbA9e4,@gangsta_kitty,People: I'm leaving because I miss my family  Juan: I'm staying for my family,0,2026-05-06T07:19:28Z,NEGATIVE,0.9927065968513489,,1
UgxxtxpE1vEdBLTtisN4AaABAg,ScjQAcbA9e4,@HaresMia-u4x,Mr beast❎ Superstars✅🤣,0,2026-05-06T07:15:42Z,POSITIVE,0.952105700969696,,1
UgwTmCLVpTHTvMzuEzB4AaABAg,ScjQAcbA9e4,@Brian.ViralClips,Let's go juan lolol,0,2026-05-06T07:14:11Z,POSITIVE,0.9983105659484863,,1
UgxXaII7omMHCT_qk7t4AaABAg,ScjQAcbA9e4,@BertVilch,Ánimo Juan!!!! Desde España te apoyo!!! 💃🏻,0,2026-05-06T07:04:06Z,POSITIVE,0.9769275188446045,,1
Ugy5d7gUZto1HDegVvl4AaABAg,ScjQAcbA9e4,@loquesoy4you,If Juan doesn’t win unsubscribed this chancel lol,0,2026-05-06T06:57:30Z,NEGATIVE,0.994619607925415,,1
UgySucn9HB1DCc_0UWx4AaABAg,ScjQAcbA9e4,@Bkstar2-of,❤️❤❤❤❤,0,2026-05-06T06:48:28Z,NEGATIVE,0.6970565915107727,,1
UgwrPAA1B_TOqiqw4z94AaABAg,ScjQAcbA9e4,@inschool-w7j,pls,1,2026-05-06T06:43:32Z,NEGATIVE,0.8472124338150024,,1
Ugx8urpbPgilsBFMrp94AaABAg,ScjQAcbA9e4,@inschool-w7j,can mrbeast come to kuwait,0,2026-05-06T06:42:49Z,POSITIVE,0.7454213500022888,,1
UgyXmOZLdeL_Bv6Bhnp4AaABAg,ScjQAcbA9e4,@liyawn2069,so who win?,0,2026-05-06T06:21:55Z,NEGATIVE,0.5793223977088928,,1
Ugwj75SzoVvTw8eRTdZ4AaABAg,ScjQAcbA9e4,@KadenHeinz,To think that Juan was just an ordinary guy (that I know of) and now he's a famous potential millionaire!,0,2026-05-06T06:20:16Z,POSITIVE,0.9967740178108215,,1
UgykxDcbIZFQ2SwWLa54AaABAg,ScjQAcbA9e4,@leadas7,Dress code accepted,0,2026-05-06T06:12:32Z,POSITIVE,0.9991040825843811,,1
Ugw-6u7KbS7kqYu8tGJ4AaABAg,ScjQAcbA9e4,@HernanHuatatoca-us9dw,Me regalas una BMW S1000RR si por fa,0,2026-05-06T06:07:52Z,POSITIVE,0.9087730646133423,,1
Ugx1KRt-vxssxRbvKsl4AaABAg,ScjQAcbA9e4,@pajarodefuego202020,SinJuan lo sacan de mala manera se van a ir millones de suscriptores latinos,1,2026-05-06T06:03:40Z,NEGATIVE,0.9841845035552979,,1
Ugy-HRvrogoXoeQ_IZB4AaABAg,ScjQAcbA9e4,@snehastatus-e6p,Jai shree Krishna 🙏🙏🙏,0,2026-05-06T05:31:30Z,POSITIVE,0.994946300983429,,1
UgyrLlcGeCtaQO5TQiB4AaABAg,ScjQAcbA9e4,@AlexFuchspelz,Who's the guy next to Juan?🤔,0,2026-05-06T05:21:07Z,NEGATIVE,0.9934127926826477,,1
Ugylp0wvlAM0bPP-obl4AaABAg,ScjQAcbA9e4,@zaratiux08,Te amamos Juan 🇲🇽,0,2026-05-06T05:20:16Z,POSITIVE,0.6593623161315918,,1
UgwPGdiiWLE4reQtnot4AaABAg,ScjQAcbA9e4,@Alina-yq3gc,The red shirt Guy dosnt even know the song hes just mummbling🥀,1,2026-05-06T04:50:08Z,NEGATIVE,0.99355548620224,,1
Ugyu-SwkVnBTb6M9MIV4AaABAg,ScjQAcbA9e4,@InesRodriguez-b6w,Viva Juan representando a México 🇲🇽🇲🇽🇲🇽🇲🇽😎,7,2026-05-06T04:41:59Z,POSITIVE,0.9887946844100952,,1
UgyNalaakIppwD5ZbwZ4AaABAg,ScjQAcbA9e4,@Cabacopito_blox,Bro juan aqi en México  todos te apollamos,0,2026-05-06T04:41:52Z,POSITIVE,0.9849559664726257,,1
Ugx93CGbv0v7QuWP1yN4AaABAg,ScjQAcbA9e4,@FlorGuzmán-k7q8e,Hi Juan,0,2026-05-06T04:31:12Z,POSITIVE,0.9992380142211914,,1
Ugz0E6ZX6IWyyuoP3DF4AaABAg,ScjQAcbA9e4,@PastelitoChan,Ya que gane Juan  Just give Juan the award already!,0,2026-05-06T04:30:39Z,POSITIVE,0.7205544114112854,,1
UgyGXg5-BRtveoQyhDB4AaABAg,ScjQAcbA9e4,@KarinaHernandez-zh2ql,Espero gane el señor juan,0,2026-05-06T04:26:38Z,POSITIVE,0.9852719306945801,,1
UgxBicnt5nbcJjhH07p4AaABAg,ScjQAcbA9e4,@MutalibAlawi,Pls listen i dare mr. Beast to visit palawan from philipines to excpreince the beauty of the nature and i dare you to rate it after the ending of that dared video if you can all fans and viewers hit subscribeeee!!!!!!,0,2026-05-06T04:25:05Z,POSITIVE,0.9974174499511719,,1
UgwCMkYxhySZp8lMlqR4AaABAg,ScjQAcbA9e4,@wintersoldier0,instead of a video he should do vlogs of the whole thing. like a weekly vlog instead of one 40 minute video after its done,0,2026-05-06T04:12:09Z,NEGATIVE,0.9981574416160583,,1
Ugz6tABt8g44BMoUOJ94AaABAg,ScjQAcbA9e4,@Mr_Juanman,"Buena comida, entrenamiento, dormir bien, divertirse con amigos; Don Juan esta teniendo las mejores vacaciones de su vida.",0,2026-05-06T04:08:32Z,POSITIVE,0.8891869783401489,,1
Ugzyb1Yu4eL9Br3EFs94AaABAg,ScjQAcbA9e4,@RajeshMandal-l3g8b,Boys gaming ka maja De Do Bhai,0,2026-05-06T03:56:12Z,POSITIVE,0.9661394357681274,,1
Ugw4uOPgoJGdjlCzyAx4AaABAg,ScjQAcbA9e4,@faerydae29,I want Joan to win so bad!!! He deserves it the most! He is doing it for his family. He was harassed and treated badly and he still calls these people friends. He is the best of the best!,0,2026-05-06T03:50:27Z,POSITIVE,0.9985802173614502,,1
Ugz4HMUtHst9sb27NnN4AaABAg,ScjQAcbA9e4,@TatianaHernándezGóm,Juan 👏👏👏,0,2026-05-06T03:46:04Z,POSITIVE,0.8332285284996033,,1
UgxYdct2KzfRDrbdSal4AaABAg,ScjQAcbA9e4,@AbdullahalMaruf-x4h,❤️❤❤❤❤❤❤❤,0,2026-05-06T03:40:44Z,NEGATIVE,0.6970565915107727,,1
Ugztk976SW1JgFA-EoR4AaABAg,ScjQAcbA9e4,@mohdusman7027,Hi,0,2026-05-06T03:38:34Z,POSITIVE,0.9983267188072205,,1
Ugw206lLdpXhNN7fDAh4AaABAg,ScjQAcbA9e4,@Soduko.levels,You can be cool but you can’t be Juan 😎,0,2026-05-06T03:34:40Z,NEGATIVE,0.6306329965591431,,1
Ugx8rmM5jwD6EhlI18V4AaABAg,ScjQAcbA9e4,@Soduko.levels,Juan does not need to move his lips to lipsync 😎😎,0,2026-05-06T03:34:05Z,POSITIVE,0.9942969679832458,,1
UgxHhhh6SUxnq8z9b2h4AaABAg,ScjQAcbA9e4,@MishuMeghwal,Hi,0,2026-05-06T03:34:01Z,POSITIVE,0.9983267188072205,,1
UgzT_VkBIZGFrzPow_F4AaABAg,ScjQAcbA9e4,@Soduko.levels,Juan does not need to move his lips to lipsync 😎😎,0,2026-05-06T03:33:59Z,POSITIVE,0.9942969679832458,,1
UgzwOAdb5-lReInea_N4AaABAg,ScjQAcbA9e4,@new-content6,😮😮😮 assa nehi,0,2026-05-06T03:32:45Z,NEGATIVE,0.9469900131225586,,1
UgzH_YZjysVU9bnOUcZ4AaABAg,ScjQAcbA9e4,@AhamedRaj-k1m,Support,0,2026-05-06T03:17:47Z,POSITIVE,0.9996964931488037,,1
Ugwp_54khGisHwXF7oV4AaABAg,ScjQAcbA9e4,@davidg.6940,Uno de los creadores de contenido más carismáticos y a su lado un tal Mr beast,0,2026-05-06T02:48:33Z,NEGATIVE,0.989397406578064,,1
Ugz9eprsxhSqbMgEUVt4AaABAg,ScjQAcbA9e4,@JoanLcxpxcxc,NOOO JUAN 🥶🥶🥶🥶,1,2026-05-06T02:42:04Z,NEGATIVE,0.9837966561317444,,1
UgzfVbl-0wR0Vgi0jsR4AaABAg,ScjQAcbA9e4,@حسين-ف6ع4ت,‏احبك مستر❤,0,2026-05-06T02:21:47Z,POSITIVE,0.81863933801651,,1
UgxnUzwtvXugTs305Hp4AaABAg,ScjQAcbA9e4,@elventurrs,❤️,0,2026-05-06T02:17:26Z,NEGATIVE,0.6970565915107727,,1
UgzwUK_cIn9-vH-1m2d4AaABAg,ScjQAcbA9e4,@mero56725,Con t con ti noación por favor,0,2026-05-06T02:04:06Z,POSITIVE,0.9545207619667053,,1
UgwMM2LUjDGlHbvRPcV4AaABAg,ScjQAcbA9e4,@devorahleahcarlebach1970,hi Juan,0,2026-05-06T02:01:12Z,POSITIVE,0.9992380142211914,,1
Ugw3h0Dmtz1aKClvloV4AaABAg,ScjQAcbA9e4,@yadi-u7h,Yellow,1,2026-05-06T01:45:51Z,NEGATIVE,0.9987006187438965,,1
Ugz40ebPUVOVU8xtRg14AaABAg,ScjQAcbA9e4,@Soivivanco,❤,0,2026-05-06T01:45:47Z,NEGATIVE,0.6970565915107727,,1
Ugzs3oq69xyijSSGhIZ4AaABAg,ScjQAcbA9e4,@leleleLegend,Juan is the best hahaha,0,2026-05-06T01:44:44Z,POSITIVE,0.9998496770858765,,1
UgxUbym2iT30ebEHiJZ4AaABAg,ScjQAcbA9e4,@sanjaykumar3468-o4b,Hi,0,2026-05-06T01:30:43Z,POSITIVE,0.9983267188072205,,1
Ugy-PYsjmsp-zMtT3pB4AaABAg,ScjQAcbA9e4,@IanJesússanchez-q2y,Viva juan,0,2026-05-06T01:26:49Z,POSITIVE,0.9993948936462402,,1
Ugz-Dm-Qwuf6_lRcaIR4AaABAg,ScjQAcbA9e4,@omarjabri5102,"Hey,! Swear word. come on there’s kids watching",1,2026-05-06T01:24:19Z,POSITIVE,0.9078172445297241,,1
